timestamp,memory,cpu,network
2026-06-02 22:43:34.824909,50761728.0,0.09381083542418076,248437.0
2026-06-02 22:43:45.114746,50835456.0,0.10314188139501479,249555.0
2026-06-02 22:43:55.282921,50294784.0,0.07935407970316458,251232.0
2026-06-02 22:44:05.526493,50663424.0,0.08171212592660387,252350.0
2026-06-02 22:44:15.597295,49836032.0,0.09442523441055962,253468.0
2026-06-02 22:44:25.893766,48889856.0,0.06482455061665897,254586.0
2026-06-02 22:44:36.009105,47013888.0,0.08312795894719434,255704.0
2026-06-02 22:44:46.054149,48472064.0,0.10494678825166623,256822.0
2026-06-02 22:44:56.077304,48279552.0,0.1185727927107061,257940.0
2026-06-02 22:45:06.111895,48652288.0,0.11773665949235562,259058.0
2026-06-02 22:45:16.137089,50495488.0,0.08084557926265575,260176.0
2026-06-02 22:45:26.169896,49860608.0,0.05078023583057248,261294.0
2026-06-02 22:45:36.197715,50327552.0,0.05020270030200734,262412.0
2026-06-02 22:45:46.222593,49156096.0,0.0037707823080247805,263530.0
2026-06-02 22:45:56.249334,48623616.0,0.0032736834522009454,264648.0
2026-06-02 22:46:06.272238,47849472.0,0.003444645512694183,265766.0
2026-06-02 22:46:16.296064,47288320.0,0.003430566133536474,266884.0
2026-06-02 22:46:26.325273,47538176.0,0.0027659026151976226,268002.0
2026-06-02 22:46:36.354018,49201152.0,0.0034296968379875646,269120.0
2026-06-02 22:46:46.386040,49602560.0,0.003716972079204291,270238.0
2026-06-02 22:46:57.025049,50659328.0,0.00339026862645716,271356.0
2026-06-02 22:47:07.129634,50331648.0,0.010660619557148868,272474.0
2026-06-02 22:47:17.153728,48508928.0,0.011035686318380082,273592.0
2026-06-02 22:47:27.184391,48340992.0,0.010047132685373399,274710.0
2026-06-02 22:47:37.212260,48340992.0,0.010150848681834463,275828.0
2026-06-02 22:47:47.240078,49106944.0,0.009726658409529736,276946.0
2026-06-02 22:47:57.266840,48869376.0,0.0031119178584525526,278064.0
2026-06-02 22:48:07.293125,49045504.0,0.003555321039768988,279182.0
2026-06-02 22:48:17.319194,49188864.0,0.0035036803364877347,280300.0
2026-06-02 22:48:27.351547,49065984.0,0.0029911955598141836,281418.0
2026-06-02 22:48:37.386106,50176000.0,0.003553517487353,282536.0
2026-06-02 22:48:47.415214,49926144.0,0.003484314116389174,283654.0
2026-06-02 22:48:57.445745,51003392.0,0.002453308730417235,284772.0
2026-06-02 22:49:07.762725,51527680.0,0.002984312446787338,285890.0
2026-06-02 22:49:17.824279,51527680.0,0.003121488272764233,287008.0
2026-06-02 22:49:27.859404,51752960.0,0.0031377673535489562,288126.0
2026-06-02 22:49:37.935812,51769344.0,0.004123377690159434,289244.0
2026-06-02 22:49:47.970094,52174848.0,0.011526623318785081,290362.0
2026-06-02 22:49:58.007360,52183040.0,0.020089596096310117,291480.0
2026-06-02 22:50:08.044804,50671616.0,0.021558858458334055,292598.0
2026-06-02 22:50:18.070869,51216384.0,0.021629405429494465,293716.0
2026-06-02 22:50:30.238607,51228672.0,0.020058102538144412,295393.0
2026-06-02 22:50:40.285002,51748864.0,0.014116194504740314,296511.0
2026-06-02 22:50:50.317972,52703232.0,0.004793128721942219,297629.0
2026-06-02 22:51:00.350237,51437568.0,0.004325981315114698,298747.0
2026-06-02 22:51:10.385667,49328128.0,0.021244781612513294,299865.0
2026-06-02 22:51:20.428135,50409472.0,0.02144580643994863,300983.0
2026-06-02 22:51:30.484754,50933760.0,0.020250243445017486,302101.0
2026-06-02 22:51:40.657480,50683904.0,0.02098659610068376,303219.0
2026-06-02 22:51:50.996094,49963008.0,0.026877244418545398,304337.0
2026-06-02 22:52:01.041763,50237440.0,0.012160207203318276,305455.0
2026-06-02 22:52:11.084520,48939008.0,0.011243598933921387,306573.0
2026-06-02 22:52:21.117787,49201152.0,0.011071638861628921,307691.0
2026-06-02 22:52:31.156234,49545216.0,0.00991057533075729,308809.0
2026-06-02 22:52:41.212260,50233344.0,0.004922273297116797,309927.0
2026-06-02 22:52:51.252426,50200576.0,0.004632754837422763,311045.0
2026-06-02 22:53:01.330676,50614272.0,0.004167072284780485,312163.0
2026-06-02 22:53:11.399178,50880512.0,0.005955620655773494,313281.0
2026-06-02 22:53:21.449004,50425856.0,0.008899800844128492,314399.0
2026-06-02 22:53:31.509903,49901568.0,0.019102571120965,315517.0
2026-06-02 22:53:41.566734,49012736.0,0.02039369003557429,316635.0
2026-06-02 22:53:51.674850,49168384.0,0.02082232632749434,317753.0
2026-06-02 22:54:04.402513,49831936.0,0.02779741860836254,318871.0
2026-06-02 22:54:15.197827,50356224.0,0.0741569326470106,320548.0
2026-06-02 22:54:25.364572,49049600.0,0.07745024565520274,321666.0
2026-06-02 22:54:35.467214,50061312.0,0.07947602369207649,322784.0
2026-06-02 22:54:45.621876,51466240.0,0.11112361388838392,323902.0
2026-06-02 22:54:55.688139,50425856.0,0.11468840776312697,325020.0
2026-06-02 22:55:05.736448,50159616.0,0.06962942999101626,326138.0
2026-06-02 22:55:15.789031,50302976.0,0.06918476935217714,327256.0
2026-06-02 22:55:25.831651,50302976.0,0.06424141265804632,328374.0
2026-06-02 22:55:35.876958,50970624.0,0.03890850551542624,329492.0
2026-06-02 22:55:46.326396,48369664.0,0.043327010385075,331037.0
2026-06-02 22:55:56.390554,48713728.0,0.07091494723003332,332155.0
2026-06-02 22:56:06.443459,49377280.0,0.06511182102843492,333273.0
2026-06-02 22:56:16.479952,49172480.0,0.06597213431945173,334391.0
2026-06-02 22:56:26.519293,48910336.0,0.06659892885834139,335509.0
2026-06-02 22:56:36.584378,50028544.0,0.051576079828432514,336627.0
2026-06-02 22:56:46.623547,50257920.0,0.07739244081354138,337745.0
2026-06-02 22:56:56.693926,51019776.0,0.040450258583536625,338863.0
2026-06-02 22:57:06.918288,50782208.0,0.0527311524136285,339981.0
2026-06-02 22:57:17.015146,50823168.0,0.07426012622542343,341099.0
2026-06-02 22:57:27.103097,48254976.0,0.08487868681041318,342217.0
2026-06-02 22:57:37.161551,48144384.0,0.06926040214280464,343335.0
2026-06-02 22:57:47.202534,47083520.0,0.06368226117378264,344453.0
2026-06-02 22:57:58.715039,47804416.0,0.06542736563973647,345571.0
2026-06-02 22:58:08.797537,47812608.0,0.04859104077641759,346689.0
2026-06-02 22:58:19.218517,47898624.0,0.012412658152698798,347807.0
2026-06-02 22:58:29.282334,48459776.0,0.01045648295003981,348925.0
2026-06-02 22:58:39.347951,49590272.0,0.009212532360240989,350043.0
2026-06-02 22:58:49.438176,49803264.0,0.014603415188187894,351588.0
2026-06-02 22:58:59.495234,50143232.0,0.013598740848016967,352279.0
2026-06-02 22:59:12.519457,50696192.0,0.010983205088929979,353956.0
2026-06-02 22:59:22.591823,51511296.0,0.01110010815567072,355074.0
2026-06-02 22:59:32.992850,52686848.0,0.010476079533328643,356192.0
2026-06-02 22:59:43.138206,52060160.0,0.0071854838709677175,357310.0
2026-06-02 22:59:53.229796,52006912.0,0.018510055345498287,358428.0
2026-06-02 23:00:03.281387,52674560.0,0.018633666976608673,359546.0
2026-06-02 23:00:13.396115,51101696.0,0.026507641220393917,360664.0
2026-06-02 23:00:23.451007,50143232.0,0.027985767530237165,361782.0
2026-06-02 23:00:33.493489,49975296.0,0.03949902010597363,362900.0
2026-06-02 23:00:44.891290,49803264.0,0.02765513733468958,364577.0
2026-06-02 23:00:54.940753,49278976.0,0.027671678000367645,365695.0
2026-06-02 23:01:04.986912,49008640.0,0.01726783670354806,366813.0
2026-06-02 23:01:15.032140,49381376.0,0.031334192269573756,367931.0
2026-06-02 23:01:25.087883,49704960.0,0.019967584434655197,369049.0
2026-06-02 23:01:35.127623,50569216.0,0.028409569677028172,370167.0
2026-06-02 23:01:45.191881,50642944.0,0.0454344338569195,371285.0
2026-06-02 23:01:55.637745,50393088.0,0.08274805649248762,372830.0
2026-06-02 23:02:05.668636,48812032.0,0.2788072183740431,373521.0
2026-06-02 23:02:15.711153,48680960.0,0.2664755880967051,374639.0
2026-06-02 23:02:25.965616,48418816.0,0.2709760579254754,376184.0
2026-06-02 23:02:36.063260,48590848.0,0.29514714779993817,377302.0
2026-06-02 23:02:46.096881,48410624.0,0.24140990861852699,378420.0
2026-06-02 23:02:56.155612,48312320.0,0.08648102703442767,379538.0
2026-06-02 23:03:06.203010,48877568.0,0.050137909550685575,380656.0
2026-06-02 23:03:16.275215,49078272.0,0.043759293714202084,381774.0
2026-06-02 23:03:26.373603,50589696.0,0.010166648481541701,382892.0
2026-06-02 23:03:36.422376,51118080.0,0.010367889028259284,384010.0
2026-06-02 23:03:49.600448,51310592.0,0.006349065355077825,385128.0
2026-06-02 23:03:59.656047,51269632.0,0.008156775943968393,386246.0
2026-06-02 23:04:10.606294,52330496.0,0.008663681017047075,387923.0
2026-06-02 23:04:20.661097,49356800.0,0.006955158390411153,389468.0
2026-06-02 23:04:30.717578,49254400.0,0.016970464525931886,390159.0
2026-06-02 23:04:42.297334,49512448.0,0.041055092714109793,391277.0
2026-06-02 23:04:54.196932,49094656.0,0.04449957048964204,392395.0
2026-06-02 23:05:04.240720,48852992.0,0.04083914999999986,393513.0
2026-06-02 23:05:15.012769,49033216.0,0.039079226450405534,395190.0
2026-06-02 23:05:26.669325,49573888.0,0.03138272254984549,396308.0
2026-06-02 23:05:36.823275,50192384.0,0.04338925096816838,397426.0
2026-06-02 23:05:48.532155,50196480.0,0.041215143087169635,398544.0
2026-06-02 23:05:58.596937,50081792.0,0.04563658796588762,399662.0
2026-06-02 23:06:08.648291,50036736.0,0.04414621971568646,400780.0
2026-06-02 23:06:18.730006,48062464.0,0.06051636244636757,401898.0
2026-06-02 23:06:29.028629,48697344.0,0.02820656356096114,403016.0
2026-06-02 23:06:40.800078,48287744.0,0.03674596093347333,405120.0
2026-06-02 23:06:53.825494,49991680.0,0.05328342098993936,405811.0
2026-06-02 23:07:03.893098,49434624.0,0.05313334431872238,406929.0
2026-06-02 23:07:13.943937,49541120.0,0.030819580889599206,408047.0
2026-06-02 23:07:23.994210,49565696.0,0.032434421638059006,409165.0
2026-06-02 23:07:35.325121,49664000.0,0.09597960763580711,410842.0
2026-06-02 23:07:45.373093,50020352.0,0.07714095153401505,411960.0
2026-06-02 23:07:56.293505,49344512.0,0.1053098886682096,413078.0
2026-06-02 23:08:08.858753,47235072.0,0.1103366576387597,414196.0
2026-06-02 23:08:18.910292,47341568.0,0.03214278833333329,415314.0
2026-06-02 23:08:28.957114,48054272.0,0.03486357730619346,416432.0
2026-06-02 23:08:39.004933,49229824.0,0.034870979738303304,417550.0
2026-06-02 23:08:49.053398,50122752.0,0.04237990411359931,418668.0
2026-06-02 23:08:59.111076,50663424.0,0.02284300037573911,419786.0
2026-06-02 23:09:09.157539,50991104.0,0.02228219515784787,420904.0
2026-06-02 23:09:19.198978,50933760.0,0.024086665345749964,422022.0
2026-06-02 23:09:29.241091,51548160.0,0.03635322083177834,423140.0
2026-06-02 23:09:40.813970,50528256.0,0.01867570604539667,424817.0
2026-06-02 23:09:50.865470,50573312.0,0.02692588878760274,426362.0
2026-06-02 23:10:00.999832,50450432.0,0.026288163361615494,427480.0
2026-06-02 23:10:11.068973,50208768.0,0.026856616072259667,428598.0
2026-06-02 23:10:21.857971,50298880.0,0.013539421741354953,429716.0
2026-06-02 23:10:31.931059,49455104.0,0.013272792805781206,430834.0
2026-06-02 23:10:42.017394,49152000.0,0.004860965460618339,431952.0
2026-06-02 23:10:52.066039,48885760.0,0.005003023221306792,433070.0
2026-06-02 23:11:02.192248,49274880.0,0.009340149616812472,434188.0
2026-06-02 23:11:16.232783,50491392.0,0.05569255610588042,435865.0
2026-06-02 23:11:26.349137,50225152.0,0.05594995259253741,436983.0
2026-06-02 23:11:36.400897,49655808.0,0.057889194930510667,438101.0
2026-06-02 23:11:46.440395,50814976.0,0.05930292070300458,439219.0
2026-06-02 23:11:56.477904,48447488.0,0.056064254569069355,440337.0
2026-06-02 23:12:06.507504,49373184.0,0.009039680792515535,441455.0
2026-06-02 23:12:16.549955,48590848.0,0.008836851276339498,442573.0
2026-06-02 23:12:27.143140,48087040.0,0.022838404597785043,443691.0
2026-06-02 23:12:44.675071,49565696.0,0.0203459945994601,445927.0
2026-06-02 23:12:54.725909,48799744.0,0.018638710605325255,447045.0
2026-06-02 23:13:04.824229,49876992.0,0.019237279878752733,448163.0
2026-06-02 23:13:14.874851,50151424.0,0.019698902555793315,449281.0
2026-06-02 23:13:24.916521,51236864.0,0.015436727961161316,450399.0
